,id,zipcode,price,price_median,condition_type,status
12312,7283900521,98133,352500.0,375000.0,regular,buy
12314,1432900350,98058,215000.0,335000.0,regular,buy
12315,1924059248,98040,870000.0,993750.0,regular,buy
12317,2254501342,98122,518000.0,572000.0,regular,buy
12318,2025700260,98038,259500.0,342000.0,regular,buy
12320,2206500105,98006,290000.0,760184.5,regular,buy
12322,3996900575,98155,259950.0,375000.0,regular,buy
12323,869700350,98059,330000.0,435000.0,regular,buy
12324,7387500335,98106,280000.0,315000.0,regular,buy
12325,6795100563,98075,595000.0,739999.0,regular,buy
12329,686800070,98004,895000.0,1150000.0,regular,buy
12330,5126900200,98058,162248.0,335000.0,regular,buy
12332,5430300171,98115,430000.0,567000.0,regular,buy
12334,2742100016,98118,260000.0,367500.0,regular,buy
12335,1324079082,98024,295000.0,460000.0,regular,buy
12338,5132000140,98106,175000.0,315000.0,regular,buy
12340,6131600240,98002,190000.0,235000.0,regular,buy
12344,4140900270,98028,160000.0,445000.0,regular,buy
12346,3578400710,98074,390000.0,642000.0,regular,buy
12348,6084200060,98059,400000.0,435000.0,regular,buy
12353,3438500798,98106,275000.0,315000.0,regular,buy
12354,9286100200,98027,450000.0,570500.0,regular,buy
12357,5422560830,98052,468000.0,615000.0,regular,buy
12358,5104520640,98038,324950.0,342000.0,regular,buy
12360,8099600160,98033,488500.0,678350.0,regular,buy
12361,7287700059,98133,367950.0,375000.0,regular,buy
12363,8887001625,98070,417000.0,463750.0,regular,buy
12368,6679000960,98038,336500.0,342000.0,regular,buy
12371,5315100393,98040,670000.0,993750.0,regular,buy
12372,5244800695,98109,524000.0,736000.0,regular,buy
12373,3584000400,98003,172000.0,267475.0,regular,buy
12377,7899800045,98106,107000.0,315000.0,regular,buy
12378,7899800045,98106,232900.0,315000.0,regular,buy
12380,6300000368,98133,248500.0,375000.0,regular,buy
12382,1022069050,98038,207000.0,342000.0,regular,buy
12383,2599000370,98092,164000.0,309780.0,regular,buy
12384,2652500126,98119,570500.0,744975.0,regular,buy
12386,3760100200,98034,395000.0,445950.0,regular,buy
12390,224069105,98075,650100.0,739999.0,regular,buy
12391,8087800400,98052,385000.0,615000.0,regular,buy
12394,7686203385,98198,204000.0,265000.0,regular,buy
12396,824059293,98004,943500.0,1150000.0,regular,buy
12399,2787700030,98059,359500.0,435000.0,regular,buy
12401,1545800710,98038,258000.0,342000.0,regular,buy
12403,4365200186,98126,253500.0,395750.0,regular,buy
12405,9268710390,98003,239000.0,267475.0,regular,buy
12406,2273600260,98033,628000.0,678350.0,regular,buy
12408,2291400341,98133,311600.0,375000.0,regular,buy
12409,1311400350,98001,235000.0,260000.0,regular,buy
12410,191100810,98040,870000.0,993750.0,regular,buy
12411,7895500550,98001,190848.0,260000.0,regular,buy
12415,6150200435,98133,230000.0,375000.0,regular,buy
12417,123039336,98106,148000.0,315000.0,regular,buy
12418,123039336,98106,244900.0,315000.0,regular,buy
12419,1446401290,98168,214950.0,235000.0,regular,buy
12421,8899000140,98055,263000.0,294950.0,regular,buy
12423,1471701200,98059,302000.0,435000.0,regular,buy
12424,9808700370,98004,899000.0,1150000.0,regular,buy
12427,3291800140,98056,230000.0,380000.0,regular,buy
12430,5100402767,98115,397000.0,567000.0,regular,buy
12432,9414610240,98027,485000.0,570500.0,regular,buy
12434,1217000340,98166,185000.0,390000.0,regular,buy
12435,1217000340,98166,340000.0,390000.0,regular,buy
12436,8081650400,98038,236000.0,342000.0,regular,buy
12439,305000310,98075,630000.0,739999.0,regular,buy
12442,2291400342,98133,280000.0,375000.0,regular,buy
12443,4051110240,98042,225000.0,292000.0,regular,buy
12444,3024059078,98040,610000.0,993750.0,regular,buy
12447,8651442440,98042,164000.0,292000.0,regular,buy
12448,3432500765,98155,320000.0,375000.0,regular,buy
12449,3905100310,98029,544000.0,575000.0,regular,buy
12452,2323069053,98027,420000.0,570500.0,regular,buy
12454,6450304630,98133,229000.0,375000.0,regular,buy
12456,993001342,98103,397500.0,550000.0,regular,buy
12457,6743700030,98033,540000.0,678350.0,regular,buy
12464,9414610070,98027,502775.0,570500.0,regular,buy
12465,7812801125,98178,222900.0,278277.0,regular,buy
12470,6623400193,98055,257000.0,294950.0,good,buy
12473,5490210510,98052,500000.0,615000.0,regular,buy
12474,8718500560,98028,300000.0,445000.0,regular,buy
12476,2868900160,98042,222500.0,292000.0,regular,buy
12477,8062900030,98056,275000.0,380000.0,regular,buy
12483,9528102110,98115,517000.0,567000.0,regular,buy
12484,1172000150,98103,238000.0,550000.0,good,buy
12485,1523049115,98168,234550.0,235000.0,regular,buy
12486,4222310410,98003,230500.0,267475.0,regular,buy
12489,1982201255,98107,357950.0,529950.0,regular,buy
12490,125039025,98117,530000.0,544000.0,regular,buy
12492,7853302520,98065,475000.0,500000.0,regular,buy
12495,4037500230,98008,400000.0,545000.0,regular,buy
12496,1982201345,98107,440000.0,529950.0,regular,buy
12499,2117700085,98117,375950.0,544000.0,regular,buy
12500,9211500730,98023,162000.0,268450.0,regular,buy
12504,3276180210,98056,311000.0,380000.0,regular,buy
12505,3904900530,98029,485000.0,575000.0,regular,buy
12506,9560800040,98072,485000.0,515000.0,regular,buy
12508,3750603492,98001,185000.0,260000.0,regular,buy
12510,1796370180,98042,260000.0,292000.0,regular,buy
12512,3830210230,98030,225205.0,282255.0,regular,buy
12513,9144100158,98117,445000.0,544000.0,regular,buy
12514,3332500636,98118,356000.0,367500.0,regular,buy
12515,5315100476,98040,760250.0,993750.0,regular,buy
12516,8682260610,98053,572000.0,635000.0,regular,buy
12521,629000730,98004,745000.0,1150000.0,regular,buy
12524,2025701530,98038,282000.0,342000.0,regular,buy
12526,4038500330,98008,432000.0,545000.0,regular,buy
12528,985000833,98168,209977.0,235000.0,regular,buy
12529,3353400120,98001,174000.0,260000.0,regular,buy
12531,9547200790,98115,518000.0,567000.0,regular,buy
12532,9136103026,98103,539000.0,550000.0,regular,buy
12534,6003001999,98102,530000.0,720000.0,regular,buy
12535,922059020,98031,242025.0,288200.0,regular,buy
12536,644200065,98004,1030000.0,1150000.0,regular,buy
12537,6929602390,98198,230000.0,265000.0,regular,buy
12539,3885805300,98033,595000.0,678350.0,regular,buy
12540,200800330,98052,440000.0,615000.0,regular,buy
12541,6819100330,98109,550000.0,736000.0,regular,buy
12543,8728100781,98144,375000.0,450000.0,regular,buy
12544,871000515,98199,567500.0,689800.0,regular,buy
12546,7889600230,98146,114000.0,305000.0,regular,buy
12547,2652500210,98119,608000.0,744975.0,regular,buy
12548,7302000210,98053,442500.0,635000.0,regular,buy
12550,7905200230,98116,330000.0,562750.0,good,buy
12551,1049010620,98034,90000.0,445950.0,regular,buy
12552,9284802825,98106,312000.0,315000.0,regular,buy
12553,3782100145,98155,339000.0,375000.0,regular,buy
12556,2473450870,98058,325000.0,335000.0,regular,buy
12557,2899200040,98146,242000.0,305000.0,regular,buy
12558,2644900149,98133,364000.0,375000.0,regular,buy
12564,272000220,98144,417000.0,450000.0,regular,buy
12565,418000145,98056,213800.0,380000.0,regular,buy
12566,3560800040,98136,400000.0,489950.0,regular,buy
12569,2330000035,98005,710000.0,765475.0,good,buy
12570,3095000040,98126,315000.0,395750.0,regular,buy
12573,7663700772,98125,370000.0,425000.0,regular,buy
12574,302000065,98001,184000.0,260000.0,regular,buy
12575,6134500220,98053,583800.0,635000.0,regular,buy
12576,2787700580,98059,309500.0,435000.0,regular,buy
12578,7866500035,98118,299000.0,367500.0,regular,buy
12579,7689600360,98178,215000.0,278277.0,regular,buy
12581,6821600065,98199,478000.0,689800.0,regular,buy
12582,7625703405,98136,431000.0,489950.0,regular,buy
12584,6072100790,98006,648000.0,760184.5,regular,buy
12588,2325039057,98199,469775.0,689800.0,regular,buy
12590,6819100150,98119,677915.0,744975.0,good,buy
12594,1623049133,98168,205000.0,235000.0,regular,buy
12595,4024101451,98155,350000.0,375000.0,regular,buy
12596,3211100730,98059,360000.0,435000.0,regular,buy
12597,9542840410,98038,313999.0,342000.0,regular,buy
12601,2377000040,98092,288000.0,309780.0,regular,buy
12602,9315100210,98003,227490.0,267475.0,regular,buy
12608,3812400455,98118,291000.0,367500.0,regular,buy
12610,1788800910,98023,190000.0,268450.0,regular,buy
12612,8945300040,98023,225000.0,268450.0,regular,buy
12616,1139000620,98177,385000.0,554000.0,regular,buy
12617,976000790,98119,670000.0,744975.0,regular,buy
12619,6163900971,98155,352450.0,375000.0,good,buy
12621,4036800925,98008,405000.0,545000.0,regular,buy
12622,6751300065,98007,518000.0,555000.0,regular,buy
12624,3629970610,98029,435000.0,575000.0,regular,buy
12626,2781270210,98038,209900.0,342000.0,regular,buy
12628,8917100206,98052,442000.0,615000.0,regular,buy
12630,522059158,98031,230000.0,288200.0,regular,buy
12633,945000410,98117,265000.0,544000.0,regular,buy
12634,226059106,98072,489500.0,515000.0,regular,buy
12639,3298200790,98008,475000.0,545000.0,regular,buy
12640,4038400040,98008,520000.0,545000.0,regular,buy
12641,7215730730,98075,515000.0,739999.0,regular,buy
12643,3110800040,98031,269900.0,288200.0,regular,buy
12645,7217400650,98122,458500.0,572000.0,regular,buy
12649,6675500133,98034,325000.0,445950.0,regular,buy
12651,1424200035,98004,945000.0,1150000.0,regular,buy
12653,7849202299,98065,320000.0,500000.0,regular,buy
12654,8682292020,98053,450000.0,635000.0,regular,buy
12658,3819500065,98028,290000.0,445000.0,regular,buy
12659,2329600040,98003,158000.0,267475.0,regular,buy
12661,7202260330,98053,583000.0,635000.0,regular,buy
12662,425000230,98056,150000.0,380000.0,regular,buy
12663,5466400530,98042,261500.0,292000.0,regular,buy
12665,2156500220,98052,555000.0,615000.0,regular,buy
12666,9438300035,98133,355000.0,375000.0,regular,buy
12667,4036800770,98008,375000.0,545000.0,regular,buy
12672,1775801020,98072,410000.0,515000.0,regular,buy
12673,3758900150,98033,425000.0,678350.0,regular,buy
12674,1954420230,98074,562500.0,642000.0,regular,buy
12675,4307320230,98056,345000.0,380000.0,regular,buy
12676,7856620910,98006,627500.0,760184.5,regular,buy
12677,1624079021,98024,355000.0,460000.0,regular,buy
12678,4123800330,98038,335000.0,342000.0,regular,buy
12679,7186800120,98118,350000.0,367500.0,regular,buy
12680,925069123,98053,590000.0,635000.0,regular,buy
12681,5422420120,98023,252000.0,268450.0,regular,buy
12683,5113400264,98119,705000.0,744975.0,regular,buy
12684,1828000230,98052,498000.0,615000.0,regular,buy
12685,6415100331,98133,312500.0,375000.0,regular,buy
12687,8092501400,98042,209950.0,292000.0,regular,buy
12688,643300210,98006,610000.0,760184.5,regular,buy
12689,7550801225,98107,500000.0,529950.0,regular,buy
12691,4036100175,98006,689000.0,760184.5,good,buy
12692,1036700220,98008,470000.0,545000.0,regular,buy
12694,6326000205,98146,290000.0,305000.0,regular,buy
12695,3375300150,98003,258500.0,267475.0,regular,buy
12696,2344300220,98004,1100000.0,1150000.0,regular,buy
12697,203101065,98053,420000.0,635000.0,regular,buy
12698,5083100065,98198,230000.0,265000.0,regular,buy
12699,1545804240,98038,252000.0,342000.0,regular,buy
12701,7551300065,98107,425000.0,529950.0,regular,buy
12703,9164100040,98117,390000.0,544000.0,regular,buy
12704,7922750150,98033,561500.0,678350.0,regular,buy
12708,9286100150,98027,475200.0,570500.0,regular,buy
12709,3727800065,98117,425000.0,544000.0,regular,buy
12710,7657000085,98178,218000.0,278277.0,regular,buy
12715,5014000085,98116,425000.0,562750.0,regular,buy
12716,2205500355,98006,455000.0,760184.5,regular,buy
12720,1355000220,98031,243000.0,288200.0,good,buy
12722,2132200230,98019,325000.0,401250.0,regular,buy
12724,13001215,98108,130000.0,342500.0,regular,buy
12725,705700530,98038,340000.0,342000.0,regular,buy
12728,9828701085,98112,747000.0,915000.0,regular,buy
12732,3241600150,98118,287000.0,367500.0,regular,buy
12736,7663700531,98125,325000.0,425000.0,regular,buy
12740,7853300650,98065,425000.0,500000.0,regular,buy
12745,7247000035,98198,210000.0,265000.0,regular,buy
12747,8821900155,98125,335500.0,425000.0,regular,buy
12749,5566100205,98006,515000.0,760184.5,regular,buy
12757,2767603026,98107,425000.0,529950.0,regular,buy
12759,4037200530,98008,544950.0,545000.0,regular,buy
12760,8150600065,98126,382000.0,395750.0,regular,buy
12762,8835220210,98034,355000.0,445950.0,regular,buy
12763,7696300180,98034,410000.0,445950.0,good,buy
12766,6844700975,98115,529100.0,567000.0,regular,buy
12767,7853300720,98065,452500.0,500000.0,regular,buy
12768,4222200210,98003,245000.0,267475.0,regular,buy
12769,7518505040,98117,415000.0,544000.0,regular,buy
12770,6646200770,98074,610000.0,642000.0,regular,buy
12772,6811000220,98052,510000.0,615000.0,regular,buy
12774,984200540,98058,290000.0,335000.0,regular,buy
12776,7228500610,98122,510000.0,572000.0,regular,buy
12780,418000330,98056,199950.0,380000.0,good,buy
12781,7689600330,98178,207000.0,278277.0,regular,buy
12785,7752000065,98008,537000.0,545000.0,good,buy
12786,191100870,98040,838400.0,993750.0,regular,buy
12787,5347200220,98126,225000.0,395750.0,regular,buy
12789,3024089057,98065,282500.0,500000.0,regular,buy
12790,2212901010,98042,229950.0,292000.0,regular,buy
12793,9536601996,98198,149500.0,265000.0,regular,buy
12794,1546600230,98005,726000.0,765475.0,regular,buy
12796,7788400065,98056,317000.0,380000.0,good,buy
12797,2771101251,98199,395000.0,689800.0,regular,buy
12799,3905120540,98029,570000.0,575000.0,regular,buy
12801,7701700040,98058,320000.0,335000.0,regular,buy
12802,7237300330,98042,268000.0,292000.0,regular,buy
12803,7883608693,98108,191000.0,342500.0,good,buy
12805,2768100040,98107,515000.0,529950.0,good,buy
12807,9547204675,98115,538000.0,567000.0,regular,buy
12808,7852150220,98065,432000.0,500000.0,regular,buy
12810,3705900124,98133,302000.0,375000.0,good,buy
12811,5425700150,98039,787500.0,1892500.0,regular,buy
12814,3904960150,98029,535000.0,575000.0,regular,buy
12815,3298700156,98106,310000.0,315000.0,regular,buy
12817,646910620,98055,242500.0,294950.0,regular,buy
12819,5365200040,98055,235000.0,294950.0,good,buy
12822,3343300644,98056,343000.0,380000.0,good,buy
12823,2870000040,98033,145000.0,678350.0,regular,buy
12824,739000035,98058,291970.0,335000.0,regular,buy
12827,524059241,98004,870000.0,1150000.0,regular,buy
12828,2215900410,98038,323000.0,342000.0,regular,buy
12829,7215730410,98075,727000.0,739999.0,regular,buy
12830,3751600146,98001,166000.0,260000.0,regular,buy
12832,9238500040,98072,400000.0,515000.0,regular,buy
12834,3751604895,98001,165000.0,260000.0,regular,buy
12835,8961800035,98168,229000.0,235000.0,regular,buy
12836,1154100205,98155,305000.0,375000.0,regular,buy
12838,3296000040,98007,542000.0,555000.0,regular,buy
12839,1421069123,98010,214000.0,359999.5,regular,buy
12841,263000325,98103,349000.0,550000.0,regular,buy
12843,9826701345,98122,498000.0,572000.0,regular,buy
12848,2787460120,98031,249000.0,288200.0,regular,buy
12850,7785000220,98040,725000.0,993750.0,regular,buy
12853,2591800530,98058,315000.0,335000.0,regular,buy
12856,428100580,98056,350000.0,380000.0,regular,buy
12857,2143700676,98055,240000.0,294950.0,regular,buy
12858,2313900610,98116,410000.0,562750.0,regular,buy
12859,8946410040,98059,430000.0,435000.0,regular,buy
12861,7334500120,98045,240000.0,399500.0,good,buy
12863,8651410330,98042,215150.0,292000.0,regular,buy
12865,2817100910,98070,385000.0,463750.0,regular,buy
12866,8647800040,98042,280000.0,292000.0,regular,buy
12867,1138010180,98034,399950.0,445950.0,regular,buy
12868,4014400237,98001,132500.0,260000.0,regular,buy
12870,6150200180,98133,290000.0,375000.0,regular,buy
12871,8146300180,98004,860000.0,1150000.0,regular,buy
12873,3352400905,98178,245000.0,278277.0,regular,buy
12874,393000385,98178,255000.0,278277.0,regular,buy
12875,7417100133,98155,310000.0,375000.0,regular,buy
12876,3782100035,98155,299000.0,375000.0,regular,buy
12878,9310300211,98133,284000.0,375000.0,regular,buy
12880,3574801510,98034,442573.0,445950.0,regular,buy
12881,5102400035,98115,560000.0,567000.0,regular,buy
12882,2810100040,98136,485000.0,489950.0,regular,buy
12883,785000040,98033,472500.0,678350.0,regular,buy
12886,526059199,98011,398000.0,470000.0,regular,buy
12887,5126300770,98059,340000.0,435000.0,regular,buy
12890,3763300040,98034,400000.0,445950.0,regular,buy
12891,1777600880,98006,582000.0,760184.5,regular,buy
12892,3361401210,98168,209000.0,235000.0,regular,buy
12894,7454001120,98146,285950.0,305000.0,good,buy
12896,8658303080,98014,312000.0,415000.0,regular,buy
12897,6795100589,98075,663000.0,739999.0,regular,buy
12899,9284801165,98126,315000.0,395750.0,regular,buy
12900,7229100180,98058,302200.0,335000.0,regular,buy
12904,3438503014,98106,230000.0,315000.0,regular,buy
12909,3755200220,98034,334009.0,445950.0,regular,buy
12913,3438502083,98106,310000.0,315000.0,regular,buy
12914,930000234,98177,525000.0,554000.0,regular,buy
12917,4415600040,98166,226000.0,390000.0,regular,buy
12920,8910500150,98133,329932.0,375000.0,regular,buy
12928,7655900062,98133,305240.0,375000.0,regular,buy
12930,8645540040,98058,317000.0,335000.0,regular,buy
12931,7504200120,98074,430000.0,642000.0,regular,buy
12942,7148200040,98188,173000.0,264000.0,good,buy
12943,1623089025,98045,313500.0,399500.0,regular,buy
12944,3278600760,98126,345000.0,395750.0,regular,buy
12945,1226039054,98177,436000.0,554000.0,regular,buy
12947,7905400040,98001,206000.0,260000.0,regular,buy
12950,120059044,98092,250000.0,309780.0,regular,buy
12951,420069021,98022,246000.0,279500.0,regular,buy
12952,622100092,98072,440000.0,515000.0,regular,buy
12953,3876312620,98072,395000.0,515000.0,regular,buy
12954,3331001165,98118,305000.0,367500.0,good,buy
12955,2019200220,98003,160000.0,267475.0,regular,buy
12957,7956200220,98023,169500.0,268450.0,regular,buy
12959,8165100035,98177,245560.0,554000.0,regular,buy
12962,3320000222,98144,388500.0,450000.0,regular,buy
12963,3375300210,98003,250000.0,267475.0,regular,buy
12965,8146100610,98004,672000.0,1150000.0,regular,buy
12967,2325059101,98008,487000.0,545000.0,regular,buy
12968,9475710040,98059,291375.0,435000.0,regular,buy
12969,9310300175,98133,225000.0,375000.0,regular,buy
12970,8099900040,98075,519950.0,739999.0,regular,buy
12972,4232903265,98119,614950.0,744975.0,good,buy
12973,8861500065,98052,599500.0,615000.0,regular,buy
12976,2862100205,98105,469950.0,675000.0,regular,buy
12977,7420100040,98033,525000.0,678350.0,regular,buy
12980,1443500120,98118,310000.0,367500.0,regular,buy
12981,3920000040,98118,280000.0,367500.0,regular,buy
12982,126059021,98072,200000.0,515000.0,regular,buy
12984,9320900610,98023,146000.0,268450.0,regular,buy
12986,1432701430,98058,242500.0,335000.0,regular,buy
12987,6632300477,98125,324950.0,425000.0,regular,buy
12988,9476200150,98056,231500.0,380000.0,regular,buy
12991,415100085,98133,350000.0,375000.0,good,buy
12992,8562850150,98052,467100.0,615000.0,regular,buy
12993,1951600150,98032,180000.0,249000.0,regular,buy
12995,9211520410,98023,245000.0,268450.0,regular,buy
12996,3388000040,98031,260000.0,288200.0,good,buy
12997,3566800040,98117,490000.0,544000.0,regular,buy
12998,4221250120,98075,565000.0,739999.0,regular,buy
12999,1402600040,98058,330000.0,335000.0,regular,buy
13000,2720000120,98056,295000.0,380000.0,regular,buy
13004,6154900065,98177,490000.0,554000.0,regular,buy
13008,7899800730,98106,270000.0,315000.0,regular,buy
13009,8944750730,98056,340000.0,380000.0,regular,buy
13010,2922703150,98117,413252.0,544000.0,regular,buy
13012,7215720410,98075,726888.0,739999.0,regular,buy
13013,5550300175,98126,285000.0,395750.0,regular,buy
13014,1588600040,98117,365000.0,544000.0,regular,buy
13015,7819000040,98133,295000.0,375000.0,regular,buy
13017,2560803085,98198,230000.0,265000.0,regular,buy
13018,6414100133,98125,337000.0,425000.0,good,buy
13019,164000174,98133,300000.0,375000.0,regular,buy
13023,9211500620,98023,182700.0,268450.0,regular,buy
13026,1245001739,98033,550000.0,678350.0,regular,buy
13030,2787700180,98059,320000.0,435000.0,good,buy
13031,1843130210,98042,266950.0,292000.0,regular,buy
13032,205000450,98053,633100.0,635000.0,regular,buy
13033,3626039279,98103,395000.0,550000.0,regular,buy
13034,3126049261,98103,259250.0,550000.0,regular,buy
13035,8658303265,98014,300000.0,415000.0,regular,buy
13037,3111300040,98177,435000.0,554000.0,regular,buy
13038,1770000330,98072,500000.0,515000.0,regular,buy
13043,3603000410,98198,174950.0,265000.0,regular,buy
13044,7548300441,98144,300000.0,450000.0,regular,buy
13047,2978800120,98177,469000.0,554000.0,regular,buy
13049,7199340620,98052,532000.0,615000.0,regular,buy
13050,7291700065,98177,455000.0,554000.0,regular,buy
13051,2129700142,98019,201000.0,401250.0,good,buy
13053,5101400871,98115,445500.0,567000.0,regular,buy
13054,2561360120,98052,475000.0,615000.0,regular,buy
13055,293800120,98077,590000.0,652475.0,regular,buy
13058,4365200555,98126,375000.0,395750.0,regular,buy
13059,2473100790,98058,255000.0,335000.0,regular,buy
13061,6071600450,98006,496600.0,760184.5,regular,buy
13064,5561400610,98027,542500.0,570500.0,regular,buy
13066,3362401935,98103,549000.0,550000.0,regular,buy
13067,2893000610,98031,252000.0,288200.0,regular,buy
13072,1437500035,98014,155000.0,415000.0,regular,buy
13074,7129304225,98118,305000.0,367500.0,good,buy
13080,1250201175,98144,386500.0,450000.0,regular,buy
13081,8651510610,98074,475580.0,642000.0,regular,buy
13082,7017200120,98133,358000.0,375000.0,regular,buy
13085,3260000120,98005,599380.0,765475.0,regular,buy
13091,629000410,98004,915000.0,1150000.0,good,buy
13092,7202380120,98053,482500.0,635000.0,regular,buy
13094,9550202700,98105,460000.0,675000.0,good,buy
13099,3395800155,98146,250000.0,305000.0,regular,buy
13101,7129302185,98118,290000.0,367500.0,good,buy
13103,2768300650,98107,453000.0,529950.0,regular,buy
13105,7708300150,98045,315000.0,399500.0,regular,buy
13106,3709500180,98011,445830.0,470000.0,regular,buy
13108,2025700730,98038,287200.0,342000.0,regular,buy
13109,2215500220,98115,525000.0,567000.0,regular,buy
13111,7229900925,98059,381000.0,435000.0,regular,buy
13112,6632900084,98155,360000.0,375000.0,regular,buy
13115,7518503685,98117,402000.0,544000.0,good,buy
13119,5127100210,98059,360000.0,435000.0,regular,buy
13121,4442800166,98117,510000.0,544000.0,regular,buy
13125,6700390230,98031,256900.0,288200.0,regular,buy
13127,6873000150,98052,465000.0,615000.0,regular,buy
13128,5710500230,98027,545000.0,570500.0,regular,buy
13129,9528102060,98115,516000.0,567000.0,regular,buy
13134,5451220150,98040,980000.0,993750.0,regular,buy
13136,2591010040,98033,468000.0,678350.0,regular,buy
13138,7229900145,98059,430000.0,435000.0,good,buy
13140,937000220,98198,219000.0,265000.0,regular,buy
13141,7504001320,98074,570000.0,642000.0,regular,buy
13144,4443801590,98117,520000.0,544000.0,regular,buy
13147,5592900230,98056,320000.0,380000.0,regular,buy
13149,3782100155,98155,255000.0,375000.0,regular,buy
13150,104550580,98023,260000.0,268450.0,regular,buy
13151,4365200620,98126,394000.0,395750.0,regular,buy
13154,1387300760,98011,385000.0,470000.0,regular,buy
13157,259600910,98008,485000.0,545000.0,regular,buy
13158,4375700065,98125,315275.0,425000.0,regular,buy
13159,2473100330,98058,252500.0,335000.0,regular,buy
13160,1523069095,98027,240000.0,570500.0,regular,buy
13162,1072100085,98133,310000.0,375000.0,regular,buy
13166,1523069197,98027,379880.0,570500.0,regular,buy
13167,8078420230,98074,530000.0,642000.0,regular,buy
13170,1428000970,98053,540000.0,635000.0,regular,buy
13171,1774000720,98072,425000.0,515000.0,regular,buy
13173,2113700205,98106,220000.0,315000.0,regular,buy
13175,714000155,98105,670000.0,675000.0,regular,buy
13176,686800065,98004,667500.0,1150000.0,regular,buy
13178,8658300455,98014,225000.0,415000.0,regular,buy
13179,2202500150,98006,375000.0,760184.5,regular,buy
13180,258100040,98177,335000.0,554000.0,regular,buy
13182,9828701747,98112,600000.0,915000.0,regular,buy
13183,1523049207,98168,161000.0,235000.0,regular,buy
13184,1523049207,98168,220000.0,235000.0,regular,buy
13186,1794500870,98119,710000.0,744975.0,regular,buy
13188,723049448,98146,279500.0,305000.0,regular,buy
13194,9542800610,98023,245000.0,268450.0,regular,buy
13195,6003501400,98102,525000.0,720000.0,regular,buy
13197,6681500205,98199,658500.0,689800.0,regular,buy
13202,2122059077,98042,198900.0,292000.0,regular,buy
13204,3575302245,98074,500000.0,642000.0,regular,buy
13206,2026049183,98125,324950.0,425000.0,regular,buy
13209,9266701115,98103,488000.0,550000.0,regular,buy
13212,3432500760,98155,370000.0,375000.0,regular,buy
13217,9826701490,98122,455000.0,572000.0,regular,buy
13218,4137020360,98092,265000.0,309780.0,regular,buy
13219,1115700040,98006,713500.0,760184.5,regular,buy
13220,1061400180,98056,240000.0,380000.0,regular,buy
13222,2524069072,98027,243800.0,570500.0,regular,buy
13223,9521101520,98103,543000.0,550000.0,regular,buy
13225,424069010,98075,625000.0,739999.0,regular,buy
13228,2976800749,98178,150000.0,278277.0,regular,buy
13229,7015200790,98119,683500.0,744975.0,regular,buy
13230,2770604104,98119,499950.0,744975.0,regular,buy
13231,1624049092,98108,255000.0,342500.0,regular,buy
13232,8078570410,98031,279000.0,288200.0,regular,buy
13235,3262300322,98039,1651000.0,1892500.0,regular,buy
13236,5412300410,98030,248000.0,282255.0,regular,buy
13239,8122100650,98126,316000.0,395750.0,regular,buy
13241,1023089096,98045,299000.0,399500.0,regular,buy
13245,475000975,98107,492000.0,529950.0,regular,buy
13246,4142450040,98038,293500.0,342000.0,regular,buy
13249,8649400410,98014,375000.0,415000.0,regular,buy
13251,9512500720,98052,500000.0,615000.0,regular,buy
13258,984000450,98058,260000.0,335000.0,regular,buy
13259,993002247,98103,430000.0,550000.0,regular,buy
13261,3438500981,98106,280000.0,315000.0,regular,buy
13263,4038100360,98008,466200.0,545000.0,regular,buy
13265,9144100035,98117,350000.0,544000.0,regular,buy
13266,8665050530,98029,450000.0,575000.0,regular,buy
13267,5425700205,98039,1800000.0,1892500.0,regular,buy
13268,7399100040,98055,185000.0,294950.0,regular,buy
13269,7809200035,98056,290000.0,380000.0,good,buy
13272,7527200360,98075,545000.0,739999.0,regular,buy
13273,3041700035,98033,609950.0,678350.0,regular,buy
13275,6071400360,98006,550000.0,760184.5,regular,buy
13278,3277800845,98126,370000.0,395750.0,regular,buy
13281,126039213,98177,365500.0,554000.0,regular,buy
13284,7454000555,98126,272000.0,395750.0,regular,buy
13288,6145601312,98133,322000.0,375000.0,regular,buy
13295,6151800612,98010,162000.0,359999.5,regular,buy
13300,7771300035,98133,328000.0,375000.0,regular,buy
13301,7967700530,98032,241000.0,249000.0,regular,buy
13302,6669150790,98031,265000.0,288200.0,regular,buy
13304,723049533,98146,271000.0,305000.0,regular,buy
13306,6381500720,98125,395000.0,425000.0,regular,buy
13307,3812400789,98118,340000.0,367500.0,regular,buy
13310,3131201563,98105,435000.0,675000.0,regular,buy
13311,6813600365,98103,527950.0,550000.0,good,buy
13314,627300145,98004,1148000.0,1150000.0,regular,buy
13316,2354300910,98027,451000.0,570500.0,regular,buy
13317,6917700665,98199,580000.0,689800.0,regular,buy
13318,7214710210,98077,570000.0,652475.0,regular,buy
13320,3343301385,98006,685000.0,760184.5,regular,buy
13321,1237500720,98052,275000.0,615000.0,regular,buy
13322,1724069043,98075,739888.0,739999.0,regular,buy
13326,2120069003,98022,220000.0,279500.0,regular,buy
13327,7852130720,98065,452500.0,500000.0,regular,buy
13328,3832060120,98042,280000.0,292000.0,regular,buy
13329,4356200120,98118,248000.0,367500.0,regular,buy
13330,4073200124,98115,305000.0,567000.0,regular,buy
13333,2026049124,98125,325000.0,425000.0,regular,buy
13334,1828000760,98052,529950.0,615000.0,regular,buy
13337,8929000040,98029,462608.0,575000.0,regular,buy
